"subject","block","trial","condition","setsize","change","time","responses","time_1","Pic","prev_condition","prev_setsize","prev_change","prev_time","answer_change","answer_correct","signal_detection","age","condition_text","signal_detection_text","pic_num"
101,6,30,4,2,1,2000,202,649,"34",4,6,0,2000,1,1,3,"young","feature","hit",34
101,6,31,3,6,1,2000,202,860,"36",4,2,1,2000,1,1,3,"young","state","hit",36
101,6,32,2,4,1,2000,202,1292,"34",3,6,1,2000,1,1,3,"young","exemplar","hit",34
101,6,33,1,6,0,2000,201,1111,"NoChange",2,4,1,2000,0,1,1,"young","novel","correct rejection",0
101,6,34,4,2,0,2000,201,948,"NoChange",1,6,0,2000,0,1,1,"young","feature","correct rejection",0
101,6,35,2,2,1,2000,202,1040,"35",4,2,0,2000,1,1,3,"young","exemplar","hit",35
101,6,36,1,6,1,2000,202,966,"1028",2,2,1,2000,1,1,3,"young","novel","hit",1028
101,6,37,4,6,1,2000,202,752,"35",1,6,1,2000,1,1,3,"young","feature","hit",35
101,6,38,3,2,0,2000,201,794,"NoChange",4,6,1,2000,0,1,1,"young","state","correct rejection",0
101,6,39,1,4,1,2000,202,882,"1040",3,2,0,2000,1,1,3,"young","novel","hit",1040
101,6,40,2,2,0,2000,201,1577,"NoChange",1,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,6,41,2,6,0,2000,201,3395,"NoChange",2,2,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,6,42,4,6,0,2000,212,2548,"NoChange",2,6,0,2000,1,0,0,"young","feature","false alarm",0
101,6,43,3,6,0,2000,212,891,"NoChange",4,6,0,2000,1,0,0,"young","state","false alarm",0
101,6,44,3,4,0,2000,201,1126,"NoChange",3,6,0,2000,0,1,1,"young","state","correct rejection",0
101,6,45,1,4,0,2000,201,678,"NoChange",3,4,0,2000,0,1,1,"young","novel","correct rejection",0
101,6,46,2,4,0,2000,201,880,"NoChange",1,4,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,6,47,2,6,1,2000,211,1507,"36",2,4,0,2000,0,0,2,"young","exemplar","miss",36
101,6,48,4,4,1,2000,202,909,"36",2,6,1,2000,1,1,3,"young","feature","hit",36
101,7,1,3,4,0,2000,201,869,"NoChange",0,0,0,NA,0,1,1,"young","state","correct rejection",0
101,7,2,4,4,0,2000,201,753,"NoChange",3,4,0,2000,0,1,1,"young","feature","correct rejection",0
101,7,3,1,4,1,2000,202,661,"1093",4,4,0,2000,1,1,3,"young","novel","hit",1093
101,7,4,1,2,1,2000,202,783,"1096",1,4,1,2000,1,1,3,"young","novel","hit",1096
101,7,5,4,4,1,2000,202,752,"37",1,2,1,2000,1,1,3,"young","feature","hit",37
101,7,6,1,4,0,2000,201,983,"NoChange",4,4,1,2000,0,1,1,"young","novel","correct rejection",0
101,7,7,4,2,0,2000,201,648,"NoChange",1,4,0,2000,0,1,1,"young","feature","correct rejection",0
101,7,8,4,2,1,2000,202,697,"38",4,2,0,2000,1,1,3,"young","feature","hit",38
101,7,9,2,2,0,2000,201,606,"NoChange",4,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,7,10,4,6,1,2000,202,680,"39",2,2,0,2000,1,1,3,"young","feature","hit",39
101,7,11,2,4,1,2000,202,1015,"37",4,6,1,2000,1,1,3,"young","exemplar","hit",37
101,7,12,3,2,0,2000,201,639,"NoChange",2,4,1,2000,0,1,1,"young","state","correct rejection",0
101,7,13,1,2,1,2000,202,888,"1121",3,2,0,2000,1,1,3,"young","novel","hit",1121
101,7,14,1,6,1,2000,202,740,"1128",1,2,1,2000,1,1,3,"young","novel","hit",1128
101,7,15,2,2,0,2000,201,823,"NoChange",1,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,7,16,1,2,0,2000,201,543,"NoChange",2,2,0,2000,0,1,1,"young","novel","correct rejection",0
101,7,17,3,2,1,2000,202,926,"37",1,2,0,2000,1,1,3,"young","state","hit",37
101,7,18,3,6,0,2000,212,864,"NoChange",3,2,1,2000,1,0,0,"young","state","false alarm",0
101,7,19,3,6,0,2000,201,1359,"NoChange",3,6,0,2000,0,1,1,"young","state","correct rejection",0
101,7,20,4,4,0,2000,212,852,"NoChange",3,6,0,2000,1,0,0,"young","feature","false alarm",0
101,7,21,2,4,1,2000,202,800,"38",4,4,0,2000,1,1,3,"young","exemplar","hit",38
101,7,22,3,6,1,2000,202,1011,"38",2,4,1,2000,1,1,3,"young","state","hit",38
101,7,23,2,6,1,2000,202,799,"39",3,6,1,2000,1,1,3,"young","exemplar","hit",39
101,7,24,4,6,1,2000,202,838,"40",2,6,1,2000,1,1,3,"young","feature","hit",40
101,7,25,3,2,0,2000,201,825,"NoChange",4,6,1,2000,0,1,1,"young","state","correct rejection",0
101,7,26,4,6,0,2000,201,2612,"NoChange",3,2,0,2000,0,1,1,"young","feature","correct rejection",0
101,7,27,4,2,1,2000,202,804,"41",4,6,0,2000,1,1,3,"young","feature","hit",41
101,7,28,2,6,0,2000,201,1226,"NoChange",4,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,7,29,2,6,0,2000,201,598,"NoChange",2,6,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,7,30,3,2,1,2000,202,1940,"39",2,6,0,2000,1,1,3,"young","state","hit",39
101,7,31,1,6,0,2000,201,4146,"NoChange",3,2,1,2000,0,1,1,"young","novel","correct rejection",0
101,7,32,2,2,1,2000,202,762,"40",1,6,0,2000,1,1,3,"young","exemplar","hit",40
101,7,33,1,6,1,2000,202,828,"1203",2,2,1,2000,1,1,3,"young","novel","hit",1203
101,7,34,1,2,0,2000,201,592,"NoChange",1,6,1,2000,0,1,1,"young","novel","correct rejection",0
101,7,35,4,6,0,2000,201,1420,"NoChange",1,2,0,2000,0,1,1,"young","feature","correct rejection",0
101,7,36,2,4,0,2000,201,1133,"NoChange",4,6,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,7,37,2,2,1,2000,202,670,"41",2,4,0,2000,1,1,3,"young","exemplar","hit",41
101,7,38,3,4,1,2000,202,1118,"40",2,2,1,2000,1,1,3,"young","state","hit",40
101,7,39,2,4,0,2000,212,1266,"NoChange",3,4,1,2000,1,0,0,"young","exemplar","false alarm",0
101,7,40,3,4,1,2000,202,992,"41",2,4,0,2000,1,1,3,"young","state","hit",41
101,7,41,1,6,0,2000,212,1125,"NoChange",3,4,1,2000,1,0,0,"young","novel","false alarm",0
101,7,42,3,4,0,2000,201,892,"NoChange",1,6,0,2000,0,1,1,"young","state","correct rejection",0
101,7,43,1,4,0,2000,201,1234,"NoChange",3,4,0,2000,0,1,1,"young","novel","correct rejection",0
101,7,44,1,4,1,2000,202,813,"1245",1,4,0,2000,1,1,3,"young","novel","hit",1245
101,7,45,2,6,1,2000,202,1706,"42",1,4,1,2000,1,1,3,"young","exemplar","hit",42
101,7,46,4,4,1,2000,202,802,"42",2,6,1,2000,1,1,3,"young","feature","hit",42
101,7,47,4,2,0,2000,201,683,"NoChange",4,4,1,2000,0,1,1,"young","feature","correct rejection",0
101,7,48,3,6,1,2000,202,1083,"42",4,2,0,2000,1,1,3,"young","state","hit",42
101,8,1,3,2,1,2000,202,944,"43",0,0,0,NA,1,1,3,"young","state","hit",43
101,8,2,1,2,1,2000,202,810,"1264",3,2,1,2000,1,1,3,"young","novel","hit",1264
101,8,3,4,4,0,2000,201,1072,"NoChange",1,2,1,2000,0,1,1,"young","feature","correct rejection",0
101,8,4,2,4,1,2000,202,947,"43",4,4,0,2000,1,1,3,"young","exemplar","hit",43
101,8,5,4,2,0,2000,201,774,"NoChange",2,4,1,2000,0,1,1,"young","feature","correct rejection",0
101,8,6,1,2,0,2000,201,720,"NoChange",4,2,0,2000,0,1,1,"young","novel","correct rejection",0
101,8,7,3,2,0,2000,201,603,"NoChange",1,2,0,2000,0,1,1,"young","state","correct rejection",0
101,8,8,3,4,1,2000,202,995,"44",3,2,0,2000,1,1,3,"young","state","hit",44
101,8,9,4,6,0,2000,201,813,"NoChange",3,4,1,2000,0,1,1,"young","feature","correct rejection",0
101,8,10,1,6,1,2000,202,874,"1293",4,6,0,2000,1,1,3,"young","novel","hit",1293
101,8,11,3,6,0,2000,212,807,"NoChange",1,6,1,2000,1,0,0,"young","state","false alarm",0
101,8,12,1,4,1,2000,202,767,"1304",3,6,0,2000,1,1,3,"young","novel","hit",1304
101,8,13,4,6,0,2000,201,1278,"NoChange",1,4,1,2000,0,1,1,"young","feature","correct rejection",0
101,8,14,2,2,1,2000,202,1160,"44",4,6,0,2000,1,1,3,"young","exemplar","hit",44
101,8,15,4,4,1,2000,202,1408,"43",2,2,1,2000,1,1,3,"young","feature","hit",43
101,8,16,2,4,0,2000,201,1021,"NoChange",4,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,8,17,3,2,1,2000,202,1161,"45",2,4,0,2000,1,1,3,"young","state","hit",45
101,8,18,3,4,0,2000,201,1551,"NoChange",3,2,1,2000,0,1,1,"young","state","correct rejection",0
101,8,19,2,6,0,2000,201,1492,"NoChange",3,4,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,8,20,3,6,1,2000,202,836,"46",2,6,0,2000,1,1,3,"young","state","hit",46
101,8,21,1,2,1,2000,202,928,"1337",3,6,1,2000,1,1,3,"young","novel","hit",1337
101,8,22,4,6,1,2000,202,890,"44",1,2,1,2000,1,1,3,"young","feature","hit",44
101,8,23,1,6,0,2000,212,2317,"NoChange",4,6,1,2000,1,0,0,"young","novel","false alarm",0
101,8,24,4,2,1,2000,202,840,"45",1,6,0,2000,1,1,3,"young","feature","hit",45
101,8,25,2,2,0,2000,201,742,"NoChange",4,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,8,26,2,2,0,2000,201,795,"NoChange",2,2,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,8,27,1,4,1,2000,202,939,"1358",2,2,0,2000,1,1,3,"young","novel","hit",1358
101,8,28,1,4,0,2000,201,680,"NoChange",1,4,1,2000,0,1,1,"young","novel","correct rejection",0
101,8,29,2,6,0,2000,201,636,"NoChange",1,4,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,8,30,3,4,0,2000,201,3341,"NoChange",2,6,0,2000,0,1,1,"young","state","correct rejection",0
101,8,31,2,4,1,2000,202,892,"45",3,4,0,2000,1,1,3,"young","exemplar","hit",45
101,8,32,1,6,1,2000,202,957,"1382",2,4,1,2000,1,1,3,"young","novel","hit",1382
101,8,33,1,4,0,2000,201,1048,"NoChange",1,6,1,2000,0,1,1,"young","novel","correct rejection",0
101,8,34,1,6,0,2000,201,957,"NoChange",1,4,0,2000,0,1,1,"young","novel","correct rejection",0
101,8,35,4,2,0,2000,201,699,"NoChange",1,6,0,2000,0,1,1,"young","feature","correct rejection",0
101,8,36,2,2,1,2000,202,829,"46",4,2,0,2000,1,1,3,"young","exemplar","hit",46
101,8,37,2,4,0,2000,212,1164,"NoChange",2,2,1,2000,1,0,0,"young","exemplar","false alarm",0
101,8,38,4,4,1,2000,202,942,"46",2,4,0,2000,1,1,3,"young","feature","hit",46
101,8,39,4,6,1,2000,202,920,"47",4,4,1,2000,1,1,3,"young","feature","hit",47
101,8,40,2,6,1,2000,202,811,"47",4,6,1,2000,1,1,3,"young","exemplar","hit",47
101,8,41,3,4,1,2000,211,1503,"47",2,6,1,2000,0,0,2,"young","state","miss",47
101,8,42,4,2,1,2000,202,775,"48",3,4,1,2000,1,1,3,"young","feature","hit",48
101,8,43,3,6,1,2000,211,1797,"48",4,2,1,2000,0,0,2,"young","state","miss",48
101,8,44,3,2,0,2000,201,738,"NoChange",3,6,1,2000,0,1,1,"young","state","correct rejection",0
101,8,45,3,6,0,2000,212,1772,"NoChange",3,2,0,2000,1,0,0,"young","state","false alarm",0
101,8,46,2,6,1,2000,202,1019,"48",3,6,0,2000,1,1,3,"young","exemplar","hit",48
101,8,47,1,2,0,2000,201,779,"NoChange",2,6,1,2000,0,1,1,"young","novel","correct rejection",0
101,8,48,4,4,0,2000,201,684,"NoChange",1,2,0,2000,0,1,1,"young","feature","correct rejection",0
101,9,1,3,2,0,2000,201,536,"NoChange",0,0,0,NA,0,1,1,"young","state","correct rejection",0
101,9,2,3,4,1,2000,202,918,"49",3,2,0,2000,1,1,3,"young","state","hit",49
101,9,3,4,6,1,2000,202,786,"49",3,4,1,2000,1,1,3,"young","feature","hit",49
101,9,4,3,2,0,2000,201,855,"NoChange",4,6,1,2000,0,1,1,"young","state","correct rejection",0
101,9,5,1,2,0,2000,201,642,"NoChange",3,2,0,2000,0,1,1,"young","novel","correct rejection",0
101,9,6,3,4,0,2000,212,877,"NoChange",1,2,0,2000,1,0,0,"young","state","false alarm",0
101,9,7,3,4,0,2000,201,1075,"NoChange",3,4,0,2000,0,1,1,"young","state","correct rejection",0
101,9,8,1,6,1,2000,202,710,"1469",3,4,0,2000,1,1,3,"young","novel","hit",1469
101,9,9,2,2,0,2000,201,1420,"NoChange",1,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,9,10,2,6,1,2000,202,979,"49",2,2,0,2000,1,1,3,"young","exemplar","hit",49
101,9,11,2,6,0,2000,212,1022,"NoChange",2,6,1,2000,1,0,0,"young","exemplar","false alarm",0
101,9,12,4,2,1,2000,202,1307,"50",2,6,0,2000,1,1,3,"young","feature","hit",50
101,9,13,2,2,0,2000,201,780,"NoChange",4,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,9,14,4,4,0,2000,201,1272,"NoChange",2,2,0,2000,0,1,1,"young","feature","correct rejection",0
101,9,15,4,2,1,2000,202,763,"51",4,4,0,2000,1,1,3,"young","feature","hit",51
101,9,16,3,4,1,2000,202,963,"50",4,2,1,2000,1,1,3,"young","state","hit",50
101,9,17,1,6,0,2000,212,878,"NoChange",3,4,1,2000,1,0,0,"young","novel","false alarm",0
101,9,18,2,4,0,2000,201,1272,"NoChange",1,6,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,9,19,4,6,1,2000,202,907,"52",2,4,0,2000,1,1,3,"young","feature","hit",52
101,9,20,2,4,0,2000,201,619,"NoChange",4,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,9,21,1,4,0,2000,201,1416,"NoChange",2,4,0,2000,0,1,1,"young","novel","correct rejection",0
101,9,22,3,6,1,2000,202,897,"51",1,4,0,2000,1,1,3,"young","state","hit",51
101,9,23,1,6,1,2000,202,781,"1528",3,6,1,2000,1,1,3,"young","novel","hit",1528
101,9,24,2,2,1,2000,202,855,"50",1,6,1,2000,1,1,3,"young","exemplar","hit",50
101,9,25,3,6,0,2000,201,1586,"NoChange",2,2,1,2000,0,1,1,"young","state","correct rejection",0
101,9,26,2,6,0,2000,201,735,"NoChange",3,6,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,9,27,2,6,1,2000,202,1085,"51",2,6,0,2000,1,1,3,"young","exemplar","hit",51
101,9,28,1,2,1,2000,202,878,"1549",2,6,1,2000,1,1,3,"young","novel","hit",1549
101,9,29,4,4,1,2000,202,863,"53",1,2,1,2000,1,1,3,"young","feature","hit",53
101,9,30,4,2,0,2000,201,1169,"NoChange",4,4,1,2000,0,1,1,"young","feature","correct rejection",0
101,9,31,4,6,0,2000,201,3425,"NoChange",4,2,0,2000,0,1,1,"young","feature","correct rejection",0
101,9,32,4,6,0,2000,201,869,"NoChange",4,6,0,2000,0,1,1,"young","feature","correct rejection",0
101,9,33,1,4,1,2000,202,1073,"1571",4,6,0,2000,1,1,3,"young","novel","hit",1571
101,9,34,2,4,1,2000,202,984,"52",1,4,1,2000,1,1,3,"young","exemplar","hit",52
101,9,35,1,2,1,2000,202,999,"1577",2,4,1,2000,1,1,3,"young","novel","hit",1577
101,9,36,1,4,0,2000,201,989,"NoChange",1,2,1,2000,0,1,1,"young","novel","correct rejection",0
101,9,37,3,2,1,2000,202,3465,"52",1,4,0,2000,1,1,3,"young","state","hit",52
101,9,38,1,2,0,2000,201,1091,"NoChange",3,2,1,2000,0,1,1,"young","novel","correct rejection",0
101,9,39,2,4,1,2000,202,770,"53",1,2,0,2000,1,1,3,"young","exemplar","hit",53
101,9,40,3,6,0,2000,212,2913,"NoChange",2,4,1,2000,1,0,0,"young","state","false alarm",0
101,9,41,4,4,1,2000,202,964,"54",3,6,0,2000,1,1,3,"young","feature","hit",54
101,9,42,2,2,1,2000,202,938,"54",4,4,1,2000,1,1,3,"young","exemplar","hit",54
101,9,43,1,4,1,2000,202,1560,"1602",2,2,1,2000,1,1,3,"young","novel","hit",1602
101,9,44,3,2,1,2000,202,976,"53",1,4,1,2000,1,1,3,"young","state","hit",53
101,9,45,1,6,0,2000,212,2166,"NoChange",3,2,1,2000,1,0,0,"young","novel","false alarm",0
101,9,46,4,2,0,2000,201,596,"NoChange",1,6,0,2000,0,1,1,"young","feature","correct rejection",0
101,9,47,4,4,0,2000,201,952,"NoChange",4,2,0,2000,0,1,1,"young","feature","correct rejection",0
101,9,48,3,6,1,2000,202,984,"54",4,4,0,2000,1,1,3,"young","state","hit",54
101,10,1,2,2,1,2000,202,868,"55",0,0,0,NA,1,1,3,"young","exemplar","hit",55
101,10,2,3,2,1,2000,211,2626,"55",2,2,1,2000,0,0,2,"young","state","miss",55
101,10,3,4,6,0,2000,201,1142,"NoChange",3,2,1,2000,0,1,1,"young","feature","correct rejection",0
101,10,4,3,2,0,2000,201,1217,"NoChange",4,6,0,2000,0,1,1,"young","state","correct rejection",0
101,10,5,1,6,1,2000,202,961,"1637",3,2,0,2000,1,1,3,"young","novel","hit",1637
101,10,6,2,2,0,2000,201,697,"NoChange",1,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,10,7,4,6,1,2000,202,780,"55",2,2,0,2000,1,1,3,"young","feature","hit",55
101,10,8,2,6,1,2000,211,2441,"56",4,6,1,2000,0,0,2,"young","exemplar","miss",56
101,10,9,2,4,1,2000,202,922,"57",2,6,1,2000,1,1,3,"young","exemplar","hit",57
101,10,10,3,4,0,2000,201,998,"NoChange",2,4,1,2000,0,1,1,"young","state","correct rejection",0
101,10,11,1,6,0,2000,201,838,"NoChange",3,4,0,2000,0,1,1,"young","novel","correct rejection",0
101,10,12,1,2,0,2000,201,632,"NoChange",1,6,0,2000,0,1,1,"young","novel","correct rejection",0
101,10,13,3,6,0,2000,212,1205,"NoChange",1,2,0,2000,1,0,0,"young","state","false alarm",0
101,10,14,4,4,0,2000,201,976,"NoChange",3,6,0,2000,0,1,1,"young","feature","correct rejection",0
101,10,15,1,2,1,2000,202,996,"1677",4,4,0,2000,1,1,3,"young","novel","hit",1677
101,10,16,2,4,0,2000,201,1123,"NoChange",1,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,10,17,3,4,1,2000,202,3772,"56",2,4,0,2000,1,1,3,"young","state","hit",56
101,10,18,3,6,0,2000,201,785,"NoChange",3,4,1,2000,0,1,1,"young","state","correct rejection",0
101,10,19,3,6,1,2000,202,1421,"57",3,6,0,2000,1,1,3,"young","state","hit",57
101,10,20,4,2,0,2000,201,786,"NoChange",3,6,1,2000,0,1,1,"young","feature","correct rejection",0
101,10,21,3,4,0,2000,201,1183,"NoChange",4,2,0,2000,0,1,1,"young","state","correct rejection",0
101,10,22,4,2,1,2000,202,765,"56",3,4,0,2000,1,1,3,"young","feature","hit",56
101,10,23,1,4,0,2000,201,1803,"NoChange",4,2,1,2000,0,1,1,"young","novel","correct rejection",0
101,10,24,2,2,0,2000,201,872,"NoChange",1,4,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,10,25,3,4,1,2000,202,3856,"58",2,2,0,2000,1,1,3,"young","state","hit",58
101,10,26,2,4,1,2000,202,887,"58",3,4,1,2000,1,1,3,"young","exemplar","hit",58
101,10,27,4,4,0,2000,201,1254,"NoChange",2,4,1,2000,0,1,1,"young","feature","correct rejection",0
101,10,28,1,2,0,2000,201,3952,"NoChange",4,4,0,2000,0,1,1,"young","novel","correct rejection",0
101,10,29,1,4,1,2000,202,1608,"1725",1,2,0,2000,1,1,3,"young","novel","hit",1725
101,10,30,2,6,0,2000,201,1155,"NoChange",1,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,10,31,1,4,0,2000,201,682,"NoChange",2,6,0,2000,0,1,1,"young","novel","correct rejection",0
101,10,32,2,6,0,2000,201,1497,"NoChange",1,4,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,10,33,1,2,1,2000,202,795,"1744",2,6,0,2000,1,1,3,"young","novel","hit",1744
101,10,34,4,2,0,2000,201,1425,"NoChange",1,2,1,2000,0,1,1,"young","feature","correct rejection",0
101,10,35,1,6,0,2000,201,1044,"NoChange",4,2,0,2000,0,1,1,"young","novel","correct rejection",0
101,10,36,4,4,1,2000,202,609,"57",1,6,0,2000,1,1,3,"young","feature","hit",57
101,10,37,3,2,1,2000,202,925,"59",4,4,1,2000,1,1,3,"young","state","hit",59
101,10,38,1,6,1,2000,202,829,"1763",3,2,1,2000,1,1,3,"young","novel","hit",1763
101,10,39,4,4,1,2000,202,728,"58",1,6,1,2000,1,1,3,"young","feature","hit",58
101,10,40,3,6,1,2000,202,800,"60",4,4,1,2000,1,1,3,"young","state","hit",60
101,10,41,2,4,0,2000,201,1074,"NoChange",3,6,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,10,42,1,4,1,2000,202,757,"1780",2,4,0,2000,1,1,3,"young","novel","hit",1780
101,10,43,4,6,1,2000,202,801,"59",1,4,1,2000,1,1,3,"young","feature","hit",59
101,10,44,4,2,1,2000,202,846,"60",4,6,1,2000,1,1,3,"young","feature","hit",60
101,10,45,4,6,0,2000,201,770,"NoChange",4,2,1,2000,0,1,1,"young","feature","correct rejection",0
101,10,46,2,2,1,2000,202,977,"59",4,6,0,2000,1,1,3,"young","exemplar","hit",59
101,10,47,3,2,0,2000,201,1005,"NoChange",2,2,1,2000,0,1,1,"young","state","correct rejection",0
101,10,48,2,6,1,2000,202,971,"60",3,2,0,2000,1,1,3,"young","exemplar","hit",60
101,11,1,3,6,0,2000,201,1598,"NoChange",0,0,0,NA,0,1,1,"young","state","correct rejection",0
101,11,2,2,4,0,2000,201,700,"NoChange",3,6,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,11,3,1,2,1,2000,202,791,"1813",2,4,0,2000,1,1,3,"young","novel","hit",1813
101,11,4,2,4,1,2000,202,769,"61",1,2,1,2000,1,1,3,"young","exemplar","hit",61
101,11,5,4,6,0,2000,201,872,"NoChange",2,4,1,2000,0,1,1,"young","feature","correct rejection",0
101,11,6,4,4,1,2000,202,705,"61",4,6,0,2000,1,1,3,"young","feature","hit",61
101,11,7,2,6,1,2000,202,1090,"62",4,4,1,2000,1,1,3,"young","exemplar","hit",62
101,11,8,1,4,1,2000,202,852,"1835",2,6,1,2000,1,1,3,"young","novel","hit",1835
101,11,9,4,4,0,2000,212,855,"NoChange",1,4,1,2000,1,0,0,"young","feature","false alarm",0
101,11,10,1,6,1,2000,202,883,"1846",4,4,0,2000,1,1,3,"young","novel","hit",1846
101,11,11,3,2,1,2000,202,877,"61",1,6,1,2000,1,1,3,"young","state","hit",61
101,11,12,2,2,1,2000,202,931,"63",3,2,1,2000,1,1,3,"young","exemplar","hit",63
101,11,13,4,2,1,2000,202,723,"62",2,2,1,2000,1,1,3,"young","feature","hit",62
101,11,14,4,2,0,2000,212,1458,"NoChange",4,2,1,2000,1,0,0,"young","feature","false alarm",0
101,11,15,3,4,0,2000,201,760,"NoChange",4,2,0,2000,0,1,1,"young","state","correct rejection",0
101,11,16,2,6,0,2000,201,788,"NoChange",3,4,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,11,17,1,2,0,2000,201,632,"NoChange",2,6,0,2000,0,1,1,"young","novel","correct rejection",0
101,11,18,4,2,0,2000,201,586,"NoChange",1,2,0,2000,0,1,1,"young","feature","correct rejection",0
101,11,19,1,6,0,2000,212,1016,"NoChange",4,2,0,2000,1,0,0,"young","novel","false alarm",0
101,11,20,1,4,0,2000,201,1275,"NoChange",1,6,0,2000,0,1,1,"young","novel","correct rejection",0
101,11,21,1,4,1,2000,202,1220,"1880",1,4,0,2000,1,1,3,"young","novel","hit",1880
101,11,22,4,4,0,2000,201,713,"NoChange",1,4,1,2000,0,1,1,"young","feature","correct rejection",0
101,11,23,4,6,1,2000,202,1115,"63",4,4,0,2000,1,1,3,"young","feature","hit",63
101,11,24,3,2,1,2000,202,908,"62",4,6,1,2000,1,1,3,"young","state","hit",62
101,11,25,2,6,1,2000,202,1441,"64",3,2,1,2000,1,1,3,"young","exemplar","hit",64
101,11,26,3,4,0,2000,201,647,"NoChange",2,6,1,2000,0,1,1,"young","state","correct rejection",0
101,11,27,3,2,0,2000,201,784,"NoChange",3,4,0,2000,0,1,1,"young","state","correct rejection",0
101,11,28,1,6,0,2000,212,2047,"NoChange",3,2,0,2000,1,0,0,"young","novel","false alarm",0
101,11,29,2,6,0,2000,201,632,"NoChange",1,6,0,2000,0,1,1,"young","exemplar","correct rejection",0
101,11,30,1,6,1,2000,202,4677,"1920",2,6,0,2000,1,1,3,"young","novel","hit",1920
101,11,31,3,4,1,2000,202,1224,"63",1,6,1,2000,1,1,3,"young","state","hit",63
101,11,32,4,2,1,2000,202,793,"64",3,4,1,2000,1,1,3,"young","feature","hit",64
101,11,33,2,2,0,2000,201,856,"NoChange",4,2,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,11,34,4,6,0,2000,212,1112,"NoChange",2,2,0,2000,1,0,0,"young","feature","false alarm",0
101,11,35,2,4,1,2000,202,1011,"65",4,6,0,2000,1,1,3,"young","exemplar","hit",65
101,11,36,2,4,0,2000,201,1005,"NoChange",2,4,1,2000,0,1,1,"young","exemplar","correct rejection",0
101,11,37,1,2,0,2000,201,628,"NoChange",2,4,0,2000,0,1,1,"young","novel","correct rejection",0
101,11,38,1,4,0,2000,201,726,"NoChange",1,2,0,2000,0,1,1,"young","novel","correct rejection",0
101,11,39,3,6,0,2000,201,1278,"NoChange",1,4,0,2000,0,1,1,"young","state","correct rejection",0
101,11,40,3,2,0,2000,201,877,"NoChange",3,6,0,2000,0,1,1,"young","state","correct rejection",0
101,11,41,2,2,1,2000,202,806,"66",3,2,0,2000,1,1,3,"young","exemplar","hit",66
