"subject","block","trial","condition","change","responses","time","prev_condition","prev_change","color","answer_change","answer_correct","signal_detection","age","color_text","signal_detection_text"
210,2,21,4,0,201,658,2,0,2,0,1,1,"old","grün","correct rejection"
210,2,22,6,1,202,1475,4,0,8,1,1,3,"old","türkis","hit"
210,2,23,8,1,202,795,6,1,5,1,1,3,"old","pink","hit"
210,2,24,4,1,202,1078,8,1,3,1,1,3,"old","blau","hit"
210,2,25,4,0,201,1582,4,1,8,0,1,1,"old","türkis","correct rejection"
210,2,26,2,0,201,625,4,0,2,0,1,1,"old","grün","correct rejection"
210,2,27,6,0,212,995,2,0,2,1,0,0,"old","grün","false alarm"
210,2,28,8,1,202,1102,6,0,7,1,1,3,"old","orange","hit"
210,2,29,8,0,212,605,8,1,5,1,0,0,"old","pink","false alarm"
210,2,30,8,1,202,2791,8,0,2,1,1,3,"old","grün","hit"
210,2,31,4,0,201,435,8,1,2,0,1,1,"old","grün","correct rejection"
210,2,32,4,1,202,1092,4,0,5,1,1,3,"old","pink","hit"
210,2,33,6,0,212,796,4,1,7,1,0,0,"old","orange","false alarm"
210,2,34,6,1,202,647,6,0,4,1,1,3,"old","gelb","hit"
210,2,35,2,1,211,456,6,1,8,0,0,2,"old","türkis","miss"
210,2,36,6,1,202,752,2,1,3,1,1,3,"old","blau","hit"
210,2,37,4,1,202,677,6,1,3,1,1,3,"old","blau","hit"
210,2,38,4,1,202,1220,4,1,4,1,1,3,"old","gelb","hit"
210,2,39,8,0,212,1022,4,1,1,1,0,0,"old","rot","false alarm"
210,2,40,4,1,202,832,8,0,8,1,1,3,"old","türkis","hit"
210,2,41,8,1,202,793,4,1,1,1,1,3,"old","rot","hit"
210,2,42,8,1,202,845,8,1,2,1,1,3,"old","grün","hit"
210,2,43,6,0,212,1038,8,1,7,1,0,0,"old","orange","false alarm"
210,2,44,2,0,201,567,6,0,3,0,1,1,"old","blau","correct rejection"
210,2,45,4,1,202,3083,2,0,1,1,1,3,"old","rot","hit"
210,2,46,2,0,201,795,4,1,2,0,1,1,"old","grün","correct rejection"
210,2,47,8,1,202,926,2,0,7,1,1,3,"old","orange","hit"
210,2,48,2,0,201,876,8,1,1,0,1,1,"old","rot","correct rejection"
210,2,49,6,1,202,1092,2,0,4,1,1,3,"old","gelb","hit"
210,2,50,2,0,201,747,6,1,7,0,1,1,"old","orange","correct rejection"
210,2,51,2,1,202,784,2,0,6,1,1,3,"old","schwarz","hit"
210,2,52,6,0,212,1771,2,1,5,1,0,0,"old","pink","false alarm"
210,2,53,6,0,212,2287,6,0,3,1,0,0,"old","blau","false alarm"
210,2,54,4,0,201,1263,6,0,7,0,1,1,"old","orange","correct rejection"
210,2,55,8,0,201,792,4,0,1,0,1,1,"old","rot","correct rejection"
210,2,56,8,0,212,1155,8,0,4,1,0,0,"old","gelb","false alarm"
210,2,57,6,0,212,767,8,0,2,1,0,0,"old","grün","false alarm"
210,2,58,8,0,212,851,6,0,6,1,0,0,"old","schwarz","false alarm"
210,2,59,6,1,202,596,8,0,6,1,1,3,"old","schwarz","hit"
210,2,60,4,0,201,823,6,1,6,0,1,1,"old","schwarz","correct rejection"
210,2,61,6,0,201,769,4,0,1,0,1,1,"old","rot","correct rejection"
210,2,62,4,1,202,1053,6,0,1,1,1,3,"old","rot","hit"
210,2,63,6,1,202,821,4,1,4,1,1,3,"old","gelb","hit"
210,2,64,6,0,201,727,6,1,4,0,1,1,"old","gelb","correct rejection"
210,2,65,2,1,202,869,6,0,8,1,1,3,"old","türkis","hit"
210,3,1,6,1,202,624,0,0,3,1,1,3,"old","blau","hit"
210,3,2,2,1,202,642,6,1,3,1,1,3,"old","blau","hit"
210,3,3,8,1,202,707,2,1,5,1,1,3,"old","pink","hit"
210,3,4,4,0,201,618,8,1,8,0,1,1,"old","türkis","correct rejection"
210,3,5,8,0,201,795,4,0,7,0,1,1,"old","orange","correct rejection"
210,3,6,4,0,201,1783,8,0,5,0,1,1,"old","pink","correct rejection"
210,3,7,2,0,201,434,4,0,1,0,1,1,"old","rot","correct rejection"
210,3,8,8,1,202,907,2,0,4,1,1,3,"old","gelb","hit"
210,3,9,2,1,202,674,8,1,6,1,1,3,"old","schwarz","hit"
210,3,10,4,0,212,1097,2,1,2,1,0,0,"old","grün","false alarm"
210,3,11,8,1,202,929,4,0,5,1,1,3,"old","pink","hit"
210,3,12,8,0,212,2223,8,1,8,1,0,0,"old","türkis","false alarm"
210,3,13,2,0,201,569,8,0,2,0,1,1,"old","grün","correct rejection"
210,3,14,4,1,202,997,2,0,1,1,1,3,"old","rot","hit"
210,3,15,2,1,202,696,4,1,2,1,1,3,"old","grün","hit"
210,3,16,6,1,202,1167,2,1,7,1,1,3,"old","orange","hit"
210,3,17,6,1,202,539,6,1,3,1,1,3,"old","blau","hit"
210,3,18,8,0,212,1112,6,1,2,1,0,0,"old","grün","false alarm"
210,3,19,6,0,212,727,8,0,4,1,0,0,"old","gelb","false alarm"
210,3,20,4,0,201,1092,6,0,6,0,1,1,"old","schwarz","correct rejection"
210,3,21,6,0,212,1036,4,0,2,1,0,0,"old","grün","false alarm"
210,3,22,6,0,212,1765,6,0,1,1,0,0,"old","rot","false alarm"
210,3,23,8,0,212,881,6,0,2,1,0,0,"old","grün","false alarm"
210,3,24,8,1,202,801,8,0,6,1,1,3,"old","schwarz","hit"
210,3,25,8,1,202,835,8,1,8,1,1,3,"old","türkis","hit"
210,3,26,4,1,202,1957,8,1,3,1,1,3,"old","blau","hit"
210,3,27,4,1,202,4274,4,1,1,1,1,3,"old","rot","hit"
210,3,28,8,0,212,747,4,1,3,1,0,0,"old","blau","false alarm"
210,3,29,8,0,201,672,8,0,4,0,1,1,"old","gelb","correct rejection"
210,3,30,6,1,202,992,8,0,8,1,1,3,"old","türkis","hit"
210,3,31,8,1,202,611,6,1,3,1,1,3,"old","blau","hit"
210,3,32,2,0,201,621,8,1,4,0,1,1,"old","gelb","correct rejection"
210,3,33,4,0,201,623,2,0,5,0,1,1,"old","pink","correct rejection"
210,3,34,4,0,201,769,4,0,1,0,1,1,"old","rot","correct rejection"
210,3,35,2,1,202,613,4,0,7,1,1,3,"old","orange","hit"
210,3,36,2,0,201,1047,2,1,5,0,1,1,"old","pink","correct rejection"
210,3,37,2,1,202,536,2,0,6,1,1,3,"old","schwarz","hit"
210,3,38,6,0,212,813,2,1,7,1,0,0,"old","orange","false alarm"
210,3,39,2,0,201,544,6,0,7,0,1,1,"old","orange","correct rejection"
210,3,40,2,0,201,629,2,0,2,0,1,1,"old","grün","correct rejection"
210,3,41,6,0,201,783,2,0,8,0,1,1,"old","türkis","correct rejection"
210,3,42,4,1,202,762,6,0,8,1,1,3,"old","türkis","hit"
210,3,43,2,0,201,494,4,1,1,0,1,1,"old","rot","correct rejection"
210,3,44,6,1,202,533,2,0,3,1,1,3,"old","blau","hit"
210,3,45,4,1,202,1034,6,1,7,1,1,3,"old","orange","hit"
210,3,46,6,1,202,572,4,1,8,1,1,3,"old","türkis","hit"
210,3,47,2,0,201,911,6,1,4,0,1,1,"old","gelb","correct rejection"
210,3,48,8,0,212,1006,2,0,4,1,0,0,"old","gelb","false alarm"
210,3,49,2,1,202,592,8,0,6,1,1,3,"old","schwarz","hit"
210,3,50,8,0,212,931,2,1,1,1,0,0,"old","rot","false alarm"
210,3,51,4,1,202,865,8,0,7,1,1,3,"old","orange","hit"
210,3,52,6,0,212,745,4,1,5,1,0,0,"old","pink","false alarm"
210,3,53,6,1,202,878,6,0,3,1,1,3,"old","blau","hit"
210,3,54,4,0,201,806,6,1,4,0,1,1,"old","gelb","correct rejection"
210,3,55,4,1,202,705,4,0,8,1,1,3,"old","türkis","hit"
210,3,56,8,1,202,991,4,1,5,1,1,3,"old","pink","hit"
210,3,57,6,1,202,826,8,1,3,1,1,3,"old","blau","hit"
210,3,58,6,0,212,812,6,1,2,1,0,0,"old","grün","false alarm"
210,3,59,8,1,202,831,6,0,3,1,1,3,"old","blau","hit"
210,3,60,6,0,212,1192,8,1,3,1,0,0,"old","blau","false alarm"
210,3,61,2,1,202,740,6,0,5,1,1,3,"old","pink","hit"
210,3,62,2,1,202,697,2,1,3,1,1,3,"old","blau","hit"
210,3,63,4,1,202,1120,2,1,8,1,1,3,"old","türkis","hit"
210,3,64,4,0,201,1462,4,1,5,0,1,1,"old","pink","correct rejection"
210,3,65,6,1,202,751,4,0,3,1,1,3,"old","blau","hit"
210,4,1,4,0,212,726,0,0,5,1,0,0,"old","pink","false alarm"
210,4,2,4,0,201,412,4,0,7,0,1,1,"old","orange","correct rejection"
210,4,3,6,1,202,1038,4,0,4,1,1,3,"old","gelb","hit"
210,4,4,8,1,202,727,6,1,2,1,1,3,"old","grün","hit"
210,4,5,8,1,202,933,8,1,7,1,1,3,"old","orange","hit"
210,4,6,4,1,202,714,8,1,1,1,1,3,"old","rot","hit"
210,4,7,2,0,201,497,4,1,6,0,1,1,"old","schwarz","correct rejection"
210,4,8,4,1,202,800,2,0,5,1,1,3,"old","pink","hit"
210,4,9,2,1,202,674,4,1,1,1,1,3,"old","rot","hit"
210,4,10,6,1,202,1026,2,1,1,1,1,3,"old","rot","hit"
210,4,11,2,1,202,564,6,1,7,1,1,3,"old","orange","hit"
210,4,12,4,1,202,680,2,1,8,1,1,3,"old","türkis","hit"
210,4,13,8,0,212,672,4,1,6,1,0,0,"old","schwarz","false alarm"
210,4,14,2,1,202,464,8,0,8,1,1,3,"old","türkis","hit"
210,4,15,8,0,201,680,2,1,6,0,1,1,"old","schwarz","correct rejection"
210,4,16,4,0,212,960,8,0,2,1,0,0,"old","grün","false alarm"
210,4,17,4,1,202,813,4,0,5,1,1,3,"old","pink","hit"
210,4,18,6,1,202,1063,4,1,5,1,1,3,"old","pink","hit"
210,4,19,2,0,201,544,6,1,2,0,1,1,"old","grün","correct rejection"
210,4,20,6,1,202,2165,2,0,2,1,1,3,"old","grün","hit"
210,4,21,6,1,202,977,6,1,7,1,1,3,"old","orange","hit"
210,4,22,4,0,201,589,6,1,2,0,1,1,"old","grün","correct rejection"
210,4,23,2,0,201,360,4,0,6,0,1,1,"old","schwarz","correct rejection"
210,4,24,6,0,201,844,2,0,8,0,1,1,"old","türkis","correct rejection"
210,4,25,2,0,201,1934,6,0,8,0,1,1,"old","türkis","correct rejection"
210,4,26,8,1,211,1371,2,0,6,0,0,2,"old","schwarz","miss"
210,4,27,2,0,201,535,8,1,6,0,1,1,"old","schwarz","correct rejection"
210,4,28,4,0,201,788,2,0,8,0,1,1,"old","türkis","correct rejection"
210,4,29,8,1,202,1127,4,0,4,1,1,3,"old","gelb","hit"
210,4,30,6,1,202,741,8,1,1,1,1,3,"old","rot","hit"
210,4,31,6,0,201,842,6,1,5,0,1,1,"old","pink","correct rejection"
210,4,32,8,1,202,996,6,0,4,1,1,3,"old","gelb","hit"
210,4,33,6,0,212,1455,8,1,1,1,0,0,"old","rot","false alarm"
210,4,34,6,0,212,1016,6,0,6,1,0,0,"old","schwarz","false alarm"
210,4,35,4,1,202,649,6,0,4,1,1,3,"old","gelb","hit"
210,4,36,6,0,212,930,4,1,1,1,0,0,"old","rot","false alarm"
210,4,37,6,1,202,824,6,0,3,1,1,3,"old","blau","hit"
210,4,38,4,1,202,994,6,1,8,1,1,3,"old","türkis","hit"
210,4,39,8,1,202,1269,4,1,3,1,1,3,"old","blau","hit"
210,4,40,4,0,201,573,8,1,1,0,1,1,"old","rot","correct rejection"
210,4,41,6,0,212,1929,4,0,6,1,0,0,"old","schwarz","false alarm"
210,4,42,2,1,211,719,6,0,1,0,0,2,"old","rot","miss"
210,4,43,2,1,202,557,2,1,7,1,1,3,"old","orange","hit"
210,4,44,6,0,212,777,2,1,2,1,0,0,"old","grün","false alarm"
210,4,45,8,0,212,853,6,0,1,1,0,0,"old","rot","false alarm"
210,4,46,6,0,212,821,8,0,2,1,0,0,"old","grün","false alarm"
210,4,47,4,0,201,711,6,0,5,0,1,1,"old","pink","correct rejection"
210,4,48,2,1,202,726,4,0,7,1,1,3,"old","orange","hit"
210,4,49,8,1,202,915,2,1,6,1,1,3,"old","schwarz","hit"
210,4,50,2,1,202,801,8,1,3,1,1,3,"old","blau","hit"
210,4,51,2,0,201,684,2,1,4,0,1,1,"old","gelb","correct rejection"
210,4,52,2,0,201,979,2,0,3,0,1,1,"old","blau","correct rejection"
210,4,53,8,0,212,951,2,0,3,1,0,0,"old","blau","false alarm"
210,4,54,8,1,202,691,8,0,6,1,1,3,"old","schwarz","hit"
210,4,55,8,0,212,746,8,1,5,1,0,0,"old","pink","false alarm"
210,4,56,8,0,212,720,8,0,1,1,0,0,"old","rot","false alarm"
210,4,57,4,1,202,1021,8,0,1,1,1,3,"old","rot","hit"
210,4,58,4,1,202,743,4,1,2,1,1,3,"old","grün","hit"
210,4,59,4,0,201,1964,4,1,8,0,1,1,"old","türkis","correct rejection"
210,4,60,8,0,212,673,4,0,6,1,0,0,"old","schwarz","false alarm"
210,4,61,6,1,202,808,8,0,4,1,1,3,"old","gelb","hit"
210,4,62,8,0,212,699,6,1,5,1,0,0,"old","pink","false alarm"
210,4,63,2,0,201,545,8,0,2,0,1,1,"old","grün","correct rejection"
210,4,64,2,1,202,622,2,0,6,1,1,3,"old","schwarz","hit"
210,4,65,4,0,212,1152,2,1,1,1,0,0,"old","rot","false alarm"
211,1,1,4,1,202,1400,0,0,6,1,1,3,"old","schwarz","hit"
211,1,2,8,1,211,1243,4,1,2,0,0,2,"old","grün","miss"
211,1,3,2,0,201,1004,8,1,3,0,1,1,"old","blau","correct rejection"
211,1,4,6,0,212,1271,2,0,7,1,0,0,"old","orange","false alarm"
211,1,5,4,0,201,855,6,0,5,0,1,1,"old","pink","correct rejection"
211,1,6,4,1,202,1855,4,0,5,1,1,3,"old","pink","hit"
211,1,7,6,0,201,1128,4,1,3,0,1,1,"old","blau","correct rejection"
211,1,8,8,0,201,1190,6,0,5,0,1,1,"old","pink","correct rejection"
211,1,9,4,0,201,1073,8,0,4,0,1,1,"old","gelb","correct rejection"
211,1,10,4,0,201,1025,4,0,5,0,1,1,"old","pink","correct rejection"
211,1,11,2,1,202,1123,4,0,4,1,1,3,"old","gelb","hit"
211,1,12,8,0,212,2081,2,1,4,1,0,0,"old","gelb","false alarm"
211,1,13,4,1,202,2297,8,0,1,1,1,3,"old","rot","hit"
211,1,14,4,1,202,1328,4,1,6,1,1,3,"old","schwarz","hit"
211,1,15,6,1,211,1695,4,1,7,0,0,2,"old","orange","miss"
211,1,16,6,1,202,1830,6,1,1,1,1,3,"old","rot","hit"
211,1,17,8,1,202,1808,6,1,7,1,1,3,"old","orange","hit"
211,1,18,4,0,212,2523,8,1,8,1,0,0,"old","türkis","false alarm"
211,1,19,8,0,201,1314,4,0,6,0,1,1,"old","schwarz","correct rejection"
211,1,20,6,1,202,1288,8,0,5,1,1,3,"old","pink","hit"
211,1,21,8,0,212,2120,6,1,3,1,0,0,"old","blau","false alarm"
211,1,22,8,1,211,1990,8,0,4,0,0,2,"old","gelb","miss"
211,1,23,8,1,202,1050,8,1,5,1,1,3,"old","pink","hit"
211,1,24,8,0,212,2010,8,1,7,1,0,0,"old","orange","false alarm"
211,1,25,2,0,201,1621,8,0,3,0,1,1,"old","blau","correct rejection"
211,1,26,2,1,202,1215,2,0,1,1,1,3,"old","rot","hit"
211,1,27,2,0,201,809,2,1,1,0,1,1,"old","rot","correct rejection"
211,1,28,2,0,201,1812,2,0,3,0,1,1,"old","blau","correct rejection"
211,1,29,4,0,201,871,2,0,2,0,1,1,"old","grün","correct rejection"
211,1,30,8,1,202,1686,4,0,1,1,1,3,"old","rot","hit"
211,1,31,2,1,202,1478,8,1,2,1,1,3,"old","grün","hit"
211,1,32,2,1,211,1070,2,1,5,0,0,2,"old","pink","miss"
211,1,33,4,0,212,2150,2,1,6,1,0,0,"old","schwarz","false alarm"
211,1,34,6,0,201,995,4,0,2,0,1,1,"old","grün","correct rejection"
211,1,35,6,1,202,1606,6,0,5,1,1,3,"old","pink","hit"
211,1,36,2,1,202,1561,6,1,3,1,1,3,"old","blau","hit"
211,1,37,8,1,211,2086,2,1,7,0,0,2,"old","orange","miss"
211,1,38,4,1,202,1710,8,1,1,1,1,3,"old","rot","hit"
211,1,39,8,0,212,1740,4,1,1,1,0,0,"old","rot","false alarm"
211,1,40,8,0,201,1658,8,0,2,0,1,1,"old","grün","correct rejection"
211,1,41,6,0,212,2795,8,0,3,1,0,0,"old","blau","false alarm"
211,1,42,2,0,201,671,6,0,3,0,1,1,"old","blau","correct rejection"
211,1,43,8,1,202,870,2,0,6,1,1,3,"old","schwarz","hit"
211,1,44,6,1,202,2062,8,1,5,1,1,3,"old","pink","hit"
211,1,45,6,0,212,1039,6,1,5,1,0,0,"old","pink","false alarm"
211,1,46,8,1,211,1128,6,0,1,0,0,2,"old","rot","miss"
211,1,47,6,0,212,1726,8,1,4,1,0,0,"old","gelb","false alarm"
211,1,48,2,1,202,1349,6,0,8,1,1,3,"old","türkis","hit"
211,1,49,4,1,202,2089,2,1,7,1,1,3,"old","orange","hit"
211,1,50,2,0,201,865,4,1,4,0,1,1,"old","gelb","correct rejection"
211,1,51,8,0,201,1873,2,0,7,0,1,1,"old","orange","correct rejection"
211,1,52,2,1,202,817,8,0,5,1,1,3,"old","pink","hit"
211,1,53,6,1,202,2435,2,1,3,1,1,3,"old","blau","hit"
211,1,54,4,0,212,2437,6,1,3,1,0,0,"old","blau","false alarm"
211,1,55,6,1,202,1182,4,0,7,1,1,3,"old","orange","hit"
211,1,56,2,0,201,1034,6,1,7,0,1,1,"old","orange","correct rejection"
211,1,57,4,1,202,979,2,0,4,1,1,3,"old","gelb","hit"
211,1,58,2,1,202,1695,4,1,1,1,1,3,"old","rot","hit"
211,1,59,6,0,201,806,2,1,1,0,1,1,"old","rot","correct rejection"
211,1,60,6,0,212,2161,6,0,6,1,0,0,"old","schwarz","false alarm"
211,1,61,4,1,202,2102,6,0,4,1,1,3,"old","gelb","hit"
211,1,62,4,0,201,957,4,1,2,0,1,1,"old","grün","correct rejection"
211,1,63,2,0,201,745,4,0,8,0,1,1,"old","türkis","correct rejection"
211,1,64,6,1,202,1710,2,0,7,1,1,3,"old","orange","hit"
211,1,65,4,1,202,909,6,1,3,1,1,3,"old","blau","hit"
211,2,1,8,1,202,1008,0,0,3,1,1,3,"old","blau","hit"
211,2,2,2,0,201,763,8,1,5,0,1,1,"old","pink","correct rejection"
211,2,3,2,1,202,2175,2,0,6,1,1,3,"old","schwarz","hit"
211,2,4,2,1,202,1995,2,1,4,1,1,3,"old","gelb","hit"
211,2,5,4,0,212,1143,2,1,7,1,0,0,"old","orange","false alarm"
211,2,6,2,0,201,1748,4,0,7,0,1,1,"old","orange","correct rejection"
211,2,7,2,0,201,929,2,0,7,0,1,1,"old","orange","correct rejection"
211,2,8,4,0,212,1103,2,0,5,1,0,0,"old","pink","false alarm"
211,2,9,8,0,212,1278,4,0,1,1,0,0,"old","rot","false alarm"
211,2,10,4,1,211,1542,8,0,7,0,0,2,"old","orange","miss"
211,2,11,6,0,212,2747,4,1,4,1,0,0,"old","gelb","false alarm"
211,2,12,4,1,211,1817,6,0,7,0,0,2,"old","orange","miss"
211,2,13,2,1,211,2683,4,1,4,0,0,2,"old","gelb","miss"
211,2,14,8,0,201,827,2,1,4,0,1,1,"old","gelb","correct rejection"
211,2,15,2,1,202,1565,8,0,3,1,1,3,"old","blau","hit"
211,2,16,2,0,201,1953,2,1,7,0,1,1,"old","orange","correct rejection"
211,2,17,8,0,212,2046,2,0,7,1,0,0,"old","orange","false alarm"
211,2,18,2,0,201,880,8,0,7,0,1,1,"old","orange","correct rejection"
211,2,19,6,1,202,1024,2,0,6,1,1,3,"old","schwarz","hit"
211,2,20,4,1,202,2025,6,1,3,1,1,3,"old","blau","hit"
211,2,21,2,0,201,788,4,1,5,0,1,1,"old","pink","correct rejection"
211,2,22,8,1,211,1303,2,0,7,0,0,2,"old","orange","miss"
211,2,23,6,0,212,1710,8,1,6,1,0,0,"old","schwarz","false alarm"
211,2,24,8,1,202,1164,6,0,8,1,1,3,"old","türkis","hit"
211,2,25,8,0,201,1137,8,1,8,0,1,1,"old","türkis","correct rejection"
211,2,26,4,0,212,2198,8,0,6,1,0,0,"old","schwarz","false alarm"
211,2,27,4,1,202,857,4,0,3,1,1,3,"old","blau","hit"
211,2,28,4,0,212,2378,4,1,1,1,0,0,"old","rot","false alarm"
211,2,29,6,0,212,1726,4,0,2,1,0,0,"old","grün","false alarm"
211,2,30,2,1,202,1420,6,0,3,1,1,3,"old","blau","hit"
211,2,31,6,0,201,1774,2,1,2,0,1,1,"old","grün","correct rejection"
211,2,32,4,0,201,827,6,0,1,0,1,1,"old","rot","correct rejection"
211,2,33,8,1,202,1236,4,0,4,1,1,3,"old","gelb","hit"
211,2,34,4,1,202,1798,8,1,8,1,1,3,"old","türkis","hit"
211,2,35,8,1,202,3105,4,1,5,1,1,3,"old","pink","hit"
211,2,36,6,1,211,848,8,1,7,0,0,2,"old","orange","miss"
211,2,37,4,0,212,1481,6,1,7,1,0,0,"old","orange","false alarm"
211,2,38,4,0,212,1913,4,0,3,1,0,0,"old","blau","false alarm"
211,2,39,2,1,202,1168,4,0,2,1,1,3,"old","grün","hit"
211,2,40,8,1,211,1163,2,1,5,0,0,2,"old","pink","miss"
211,2,41,8,1,211,1480,8,1,2,0,0,2,"old","grün","miss"
211,2,42,2,1,211,2136,8,1,2,0,0,2,"old","grün","miss"
211,2,43,4,1,202,1302,2,1,5,1,1,3,"old","pink","hit"
211,2,44,4,1,202,1045,4,1,2,1,1,3,"old","grün","hit"
211,2,45,8,0,212,1558,4,1,6,1,0,0,"old","schwarz","false alarm"
211,2,46,8,0,201,1771,8,0,4,0,1,1,"old","gelb","correct rejection"
211,2,47,8,1,202,1735,8,0,6,1,1,3,"old","schwarz","hit"
211,2,48,4,0,201,1796,8,1,6,0,1,1,"old","schwarz","correct rejection"
211,2,49,6,1,211,1520,4,0,8,0,0,2,"old","türkis","miss"
211,2,50,2,1,202,1182,6,1,8,1,1,3,"old","türkis","hit"
211,2,51,6,1,202,1969,2,1,1,1,1,3,"old","rot","hit"
211,2,52,6,1,211,1798,6,1,4,0,0,2,"old","gelb","miss"
211,2,53,2,0,212,1569,6,1,5,1,0,0,"old","pink","false alarm"
211,2,54,6,0,212,1365,2,0,1,1,0,0,"old","rot","false alarm"
211,2,55,2,0,201,1553,6,0,4,0,1,1,"old","gelb","correct rejection"
211,2,56,4,1,202,1454,2,0,2,1,1,3,"old","grün","hit"
211,2,57,6,1,202,2919,4,1,3,1,1,3,"old","blau","hit"
211,2,58,6,0,201,1677,6,1,6,0,1,1,"old","schwarz","correct rejection"
211,2,59,6,1,202,1206,6,0,2,1,1,3,"old","grün","hit"
211,2,60,8,0,212,1664,6,1,5,1,0,0,"old","pink","false alarm"
211,2,61,6,0,201,1513,8,0,5,0,1,1,"old","pink","correct rejection"
211,2,62,6,0,201,2096,6,0,3,0,1,1,"old","blau","correct rejection"
211,2,63,8,0,212,1911,6,0,8,1,0,0,"old","türkis","false alarm"
211,2,64,6,1,202,1030,8,0,4,1,1,3,"old","gelb","hit"
211,2,65,8,1,202,1448,6,1,5,1,1,3,"old","pink","hit"
211,3,1,8,0,212,1366,0,0,5,1,0,0,"old","pink","false alarm"
211,3,2,8,1,211,1258,8,0,7,0,0,2,"old","orange","miss"
211,3,3,4,1,202,1330,8,1,2,1,1,3,"old","grün","hit"
211,3,4,2,1,202,1416,4,1,3,1,1,3,"old","blau","hit"
211,3,5,8,1,202,1674,2,1,3,1,1,3,"old","blau","hit"
211,3,6,4,0,201,2243,8,1,2,0,1,1,"old","grün","correct rejection"
211,3,7,8,1,202,788,4,0,3,1,1,3,"old","blau","hit"
211,3,8,6,0,212,1959,8,1,4,1,0,0,"old","gelb","false alarm"
211,3,9,4,1,202,1436,6,0,5,1,1,3,"old","pink","hit"
211,3,10,6,1,211,1398,4,1,3,0,0,2,"old","blau","miss"
211,3,11,6,0,201,857,6,1,3,0,1,1,"old","blau","correct rejection"
211,3,12,8,0,201,2258,6,0,4,0,1,1,"old","gelb","correct rejection"
211,3,13,2,0,201,1731,8,0,4,0,1,1,"old","gelb","correct rejection"
211,3,14,8,1,202,929,2,0,7,1,1,3,"old","orange","hit"
211,3,15,6,1,211,3223,8,1,1,0,0,2,"old","rot","miss"
211,3,16,4,0,201,1433,6,1,5,0,1,1,"old","pink","correct rejection"
211,3,17,2,0,201,923,4,0,7,0,1,1,"old","orange","correct rejection"
211,3,18,4,0,201,665,2,0,2,0,1,1,"old","grün","correct rejection"
211,3,19,2,1,202,1769,4,0,2,1,1,3,"old","grün","hit"
211,3,20,6,1,202,917,2,1,6,1,1,3,"old","schwarz","hit"
211,3,21,8,1,202,1299,6,1,3,1,1,3,"old","blau","hit"
211,3,22,8,1,211,1082,8,1,5,0,0,2,"old","pink","miss"
211,3,23,2,1,202,1233,8,1,3,1,1,3,"old","blau","hit"
211,3,24,6,0,201,1419,2,1,1,0,1,1,"old","rot","correct rejection"
211,3,25,2,1,202,1813,6,0,1,1,1,3,"old","rot","hit"
211,3,26,8,0,212,1423,2,1,4,1,0,0,"old","gelb","false alarm"
211,3,27,4,0,212,1209,8,0,3,1,0,0,"old","blau","false alarm"
211,3,28,6,0,201,1556,4,0,8,0,1,1,"old","türkis","correct rejection"
211,3,29,6,0,201,1009,6,0,2,0,1,1,"old","grün","correct rejection"
211,3,30,8,1,202,1075,6,0,5,1,1,3,"old","pink","hit"
211,3,31,2,0,201,819,8,1,5,0,1,1,"old","pink","correct rejection"
211,3,32,6,0,201,2525,2,0,3,0,1,1,"old","blau","correct rejection"
211,3,33,4,0,212,1532,6,0,1,1,0,0,"old","rot","false alarm"
211,3,34,4,1,202,1113,4,0,1,1,1,3,"old","rot","hit"
211,3,35,4,0,201,1168,4,1,3,0,1,1,"old","blau","correct rejection"
211,3,36,8,0,212,1316,4,0,6,1,0,0,"old","schwarz","false alarm"
211,3,37,2,1,202,1794,8,0,4,1,1,3,"old","gelb","hit"
211,3,38,4,1,202,1205,2,1,3,1,1,3,"old","blau","hit"
211,3,39,4,1,202,1320,4,1,2,1,1,3,"old","grün","hit"
211,3,40,8,1,211,1118,4,1,7,0,0,2,"old","orange","miss"
211,3,41,8,0,201,1340,8,1,7,0,1,1,"old","orange","correct rejection"
211,3,42,6,1,202,1065,8,0,4,1,1,3,"old","gelb","hit"
211,3,43,2,0,212,1649,6,1,2,1,0,0,"old","grün","false alarm"
211,3,44,2,1,202,1034,2,0,4,1,1,3,"old","gelb","hit"
211,3,45,2,1,202,827,2,1,2,1,1,3,"old","grün","hit"
211,3,46,4,0,201,765,2,1,3,0,1,1,"old","blau","correct rejection"
211,3,47,4,0,201,2401,4,0,7,0,1,1,"old","orange","correct rejection"
211,3,48,6,1,202,1612,4,0,2,1,1,3,"old","grün","hit"
211,3,49,6,1,202,975,6,1,2,1,1,3,"old","grün","hit"
211,3,50,2,1,202,1139,6,1,8,1,1,3,"old","türkis","hit"
211,3,51,2,0,201,792,2,1,8,0,1,1,"old","türkis","correct rejection"
211,3,52,8,0,212,963,2,0,6,1,0,0,"old","schwarz","false alarm"
211,3,53,8,0,212,2280,8,0,2,1,0,0,"old","grün","false alarm"
211,3,54,4,1,211,1392,8,0,8,0,0,2,"old","türkis","miss"
211,3,55,6,0,201,1355,4,1,7,0,1,1,"old","orange","correct rejection"
211,3,56,2,0,201,1896,6,0,3,0,1,1,"old","blau","correct rejection"
211,3,57,4,1,202,744,2,0,6,1,1,3,"old","schwarz","hit"
211,3,58,8,0,201,1989,4,1,6,0,1,1,"old","schwarz","correct rejection"
211,3,59,6,0,212,1809,8,0,8,1,0,0,"old","türkis","false alarm"
